channel_id,title,description,custom_url,country,created_at,subscriber_count,total_views,video_count,hidden_subscriber_count,keywords,collected_at,niche
UCdAz9h6B4j48m_Z-5q0GehA,Crypto Sensei,"Grab my free XRP master Course right here: https://joincryptonairz.com/xrp-course
and learn everything you Need about XRP!


✅Connect with me everywhere! (all my socials)
- https://linktr.ee/Crypt0Sensei


COLLABORATION
Business or collaboration opportunities Please reach out to Jaalyn on Telegram (@Jaalyn_T)

https://forms.gle/E6fskio5BBvd4zVn9

Business inquiries: cryptosensei@cryptonairz.com
(YouTube Partnerships & Brand deals only, No agencies)
",@cryptosenseii,US,2022-09-20T16:50:12.565927Z,128000,39489051,1939,False,"crypto xrp xrpl cryptocurrency bitcoin ""brad garlinghouse"" ""$100 xrp"" blockchain finance ledger ""crypto news""",2025-12-25T07:32:00.531437,finance
UCG2CL6EUjG8TVT1Tpl9nJdg,Ms Rachel - Toddler Learning Videos,"Toddler Learning Videos and Baby Learning Videos with a real teacher, Ms Rachel! Ms Rachel uses techniques recommended by speech therapists and early childhood experts to help children learn important milestones and preschool skills! You can trust Ms Rachel to provide interactive, high quality screen time!

Ms Rachel also gets kids moving through fun nursery rhymes & kids songs videos! Her videos for toddlers are informed by research and are full of learning standards that will help preschoolers",@msrachel,US,2019-02-13T18:40:43Z,18200000,13790686425,120,False,"""toddler learning video"" ""toddler videos"" preschool ""toddler learning videos"" ""educational videos for toddlers"" ""first words"" ""toddler speech"" ""speech toddler"" ""baby's first words"" ""first words for babies"" ""songs for littles"" ""ms rachel"" ""miss rachel"" ""baby learning"" ""toddler learning"" ""best toddler learning video"" babies ""toddler shows"" ""wheels on the bus"" ""baby sign"" ""baby signs"" ""videos for toddlers"" ""learn colors"" ""learn to talk"" ""songs for kids"" ""kids songs"" ""nursery rhymes"" toddlers baby",2025-12-25T07:32:01.464087,education
UCJjSDX-jUChzOEyok9XYRJQ,Jubilee,"Provoke human connection.
",@jubilee,US,2010-01-30T23:22:04Z,10600000,3077589267,1714,False,"""Jason Y Lee"" ""gen z"" ""good human"" nectar twobilee empathy ""middle ground"" ""odd one out"" spectrum Ranking ""Split Decision"" jubilee ""social impact"" storytelling positive millennial media",2025-12-25T07:32:02.105516,education
UC2Kyj04yISmHr1V-UlJz4eg,Jared Henderson,Philosophy for the modern world.,@_jared,US,2022-07-03T16:52:52.563654Z,699000,35395788,97,False,,2025-12-25T07:32:02.701058,education
UCS1VnI5YDRsVXUAqVaS_O3A,Turning Tables,,@turntablelabs,Unknown,2012-09-13T01:21:59Z,56600,12664020,295,False,,2025-12-25T07:32:03.344503,education
UC50vBAtklUoJF1Wx5q0pmuw,Maya and Mary,"Sing-along to all your favorite kids songs and nursery rhymes! Kids of any age will love our songs and rhymes as they sing and dance along with Maya, Mary and Mia.

We create videos with our whole family. Daddy Alex and Mommy Anna play, sing and dance together with their daughters Maya, Mary and Mia. When we come up with ideas for our songs, we look at what is interesting to our children and what we want to show them. That's why our videos are so popular with kids and their parents!

We hope May",@mayaandmary,US,2013-08-30T18:47:57Z,26700000,8176140434,795,False,"""maya and mary"" ""nursery rhymes"" ""kids songs"" sing-along ""children songs"" ""best kids songs"" ""english rhymes"" ""baby videos"" cartoons preschool ""kids animation""",2025-12-25T07:32:04.044532,education
UC2RNg_QGZriSGQo6enPLpeQ,Super Crazy Kids,"Super Crazy Kids Is The Channel For Kids To Learn Colors, Shapes, Numbers With High-Quality 3D Animation Videos, Come And Join For Different Coloring Videos For Kids...
This Is The Right Place For Kids To Learn. A Joyful Learn With Funny Cartoons And Your Favorite Animals, Toddlers, And Animation Videos And Other To Have A Fun...

Hope You Enjoy... 
Share Your Response By Commenting And Show Your Interest By Liking Videos...

Please Follow The Below Link To Subscribe...
or
Simply Click On Our Ch",@supercrazykids,US,2016-12-12T04:26:59Z,12800000,5945854737,383,False,"""super crazy kids"" ""kids learning videos"" ""kids toys"" ""kids activities"" ""learn colors"" ""colors for kids"" toddlers ""for kids"" ""for children"" sck diy ""kids youtube""",2025-12-25T07:32:04.791967,education
UCG6b-zX-JC8nQ6_Q6NJ6jzA,Young Tinker Foundation,"The Young Tinker Foundation builds “Skill Consciousness” and promotes “Problem-Solving through Hands-On STEM” (Science, Technology, Engineering, and Mathematics) among high school students. We focus on empowering students to ideate, prototype, and build solutions. Our transformative initiatives- Young TinkerSpace (YTS) and Tinker on Wheels(ToW) have impacted over 270,000 students across India.

The world needs problem solvers to address its most pressing challenges and create jobs. That’s why we",@youngtinkerfoundation,IN,2016-08-11T11:53:15Z,257000,336896737,258,False,"""STEM Education"" ""Science Experiments"" ""Engineering Projects"" ""Innovative Science Solutions"" ""Hands-on Learning"" ""DIY Science Projects"" ""Rocket Science"" ""Technology Demonstrations"" ""Scientific Problem Solving"" ""Prototype Demonstrations"" ""Interactive Learning"" ""Aerospace Engineering"" ""Future Technology"" ""Science for Students"" ""Educational Science Videos"" ""Real-World Science Applications"" ""STEM Activities for Kids""",2025-12-25T07:32:05.449847,education
UCKARnYeVz4N2FBFVUhq6fVg,Smile2Jannah Extra,Hard-hitting Islamic debates that shut down the noise.,@smile2jannahextra,GB,2023-03-15T07:06:47.787006Z,134000,77971206,847,False,"muslim islam quran ""smile to jannah"" smile2jannah debate ""speakers corner"" dawah ""hyde park"" religion faith god Allah",2025-12-25T07:32:06.185439,education
UCGdPm5Aq081vVD7ih9jZf6Q,FactTechz,"Welcome to FactTechz - where curiosity meets knowledge, enlightenment and exploration!

Our mission is to inform, inspire, and ignite curiosity in minds around the globe, with engaging educational content, such as:

Amazing Facts: Stay amazed with a plethora of mind-blowing facts that span across all domains from nature to technology to the depts of psychology and everything in between.

Science and Technology: Dive into the latest innovations and scientific discoveries that shape our world. Fro",@facttechz,IN,2016-07-24T14:10:28Z,20800000,8101697838,1831,False,"facttechz ""top enigmatic facts"" tef ""various random facts"" ""random facts"" ""science explained"" knowledge science facts हिंदी science ""amazing facts"" technology amazing ""facts in hindi"" ""amazing videos"" ""amazing video"" video videos Youtube India ""Youtube india""",2025-12-25T07:32:06.911487,education
UCL_f53ZEJxp8TtlOkHwMV9Q,Jordan B Peterson,"Jordan B. Peterson is a Canadian professor of psychology, clinical psychologist, YouTube personality, best-selling author and host of the #1 Education Podcast, ""The Jordan B. Peterson Podcast."" Watch the entirety of Dr. Peterson's catalog on DailyWire+

This channel features videos from his classes, podcasts, interviews, book tours, and lectures. You can watch the incredibly popular lecture series ""Personality and Its Transformations"", ""Maps of Meaning: The Architecture of Belief"", as well as hi",@jordanbpeterson,US,2013-03-30T02:56:38Z,8840000,1011213195,1493,False,"Psychology personality existentialism phenomenology pragmatism Jung Freud Nietzsche narrative neuropsychology depression anxiety ""social justice"" ""left wing"" ""right wing"" ""Jordan Peterson"" ""Jordan B Peterson"" ""intellectual dark web"" responsibility behaviorism hierarchy ""pareto distribution"" ""Price’s law"" ""Matthew principle"" ""jordan perterson"" ""jorden peterson""",2025-12-25T07:32:07.945134,education
UC11RY9K4BMnr5BozY_rARSw,Raqima Art,"Assalamualaikm! 
Love to do  calligraphy art   😊🌹
And am doing here Arabic٫ Urdu ٫English ٫hand writing ٫names calligraphy ٫and àll language essay and  speeches too....😊
IF you are also interested in then please please support me ☺surely you will learn some easy stuff here💜
JAZAKALLAH 💕
Thank you for supporting me ☺️🤗
#LOVE #PEACE #LEARN",@raqimaart,IN,2020-11-08T11:20:30.854818Z,34700,21617984,699,False,,2025-12-25T07:32:08.568678,education
UCED_g7stUfrP5WNfubxB7jg,ZONIX EDITZ," HI I AM NIMIT 🤝🔥

THIS CHANNEL HAS ~

Football Edits:
Prepare for some high-octane football edits, featuring amazing plays, memorable moments, and creative editing techniques.

Gaming Highlights:
Expect to see exciting gameplay footage, showcasing various games and genres, with a focus on showcasing skill and fun.

Anime Edits:
We'll be diving into the world of anime, creating visually stunning edits that capture the energy and passion of your favorite shows.

We're building a community of like",@zonixnimiteditz,Unknown,2025-03-25T14:00:24.198341Z,6080,5467648,192,False,,2025-12-25T07:32:09.455820,education
UCKG_7KqdGT4YceIh-lCfNUA,Kidi Fun,"Chanter, danser, jouer, apprendre pour grandir en s’amusant !
Venez découvrir : 

🎤 Des comptines et des chansons originales pour enfants !
🇲🇫🇬🇧 Des vidéos éducatives pour apprendre le français et découvrir l’anglais.
🥁 De l’éveil musical pour initier petits et grands à la musique.
✂️ Des activités manuelles DIY pour développer la créativité et la motricité.

💛 Téléchargez toutes nos ressources et soutenez la création de contenus de qualité sur notre page Ko-fi ! 
https://ko-fi.com/kidifun

Retr",@kidifun,FR,2016-06-12T22:20:18Z,10100000,18197969901,476,False,tutoriel diy activité manuelle chanson recette enfants divertissement fun histoires cuisine,2025-12-25T07:32:10.223269,education
UCISGyx0IQTRAI-6dx3or0RA,Brijendra Mishra,Hello welcome guy's.....in fun activities world 🤗,@brijendramishra6456,IN,2016-06-27T07:25:29Z,1120000,2576443395,864,False,Entertainment Son Madhav Shorts Games Activity,2025-12-25T07:32:10.896390,education
UC3nRUKX06tmLwIkWAcG6pCg,Bssc Smart Trick,,@bsscsmarttrick,IN,2023-07-29T18:02:47.577934Z,8550,14607608,21,False,"""Bssc Smart Trick"" ""bssc smart trick"" ""bssc my smart trick"" ""my smart trick"" ""bssc 10+2 practice set"" ""bssc inter level vacancy 2023"" ""bssc new vacancy 2023"" ""bssc inter level"" ""bihar bssc inter level vacancy 2023"" ""bssc inter level syllabus"" ""inter level bssc"" ""bssc inter level required documents"" ""bssc inter level vacancy 2023 previous year question paper"" ""bssc practice set"" ""bssc practice set edu teria"" ""bssc cgl gk gs practice set"" ""bssc cgl gk practice set"" ""Bssc smart practice set""",2025-12-25T07:32:11.609847,education
UCCxS9gU8qvfuunQan28R7kA,Shrug Moji,"Heya I'm Shrug Moji. ¯\_(ツ)_/¯ Hope you enjoy my content involving animations, art, commentary, games and more.",@shrugmoji,AU,2022-02-18T08:42:08.494512Z,287000,65763531,243,False,,2025-12-25T07:32:12.258055,education
UCJQWlpHIBvxixw20kVEaueQ,Thought Couture,"Helping sensitive souls (re)build a thoughtful, creative life 💜

Hello hello, I’m Jo, and welcome to Thought Couture! I’m an essayist, arts enthusiast, lifelong learner, and self-described “Renaissance woman in the making.” 

Writing is my calling, but I’ve never wanted to be ONLY a writer—I long to integrate all of my passions into one cohesive creative existence. Despite infinite distractions, I believe it’s possible, though it'll take some work. But if you want the same, let's do it together!",@thoughtcouture,US,2023-06-25T02:26:47.069782Z,70300,2794088,39,False,"booktube booktuber ""book recommendations"" ""classic literature"" ""literary fiction"" ""creative writing"" ""leena norms"" odysseas ""write conscious"" ""self education"" ""arts and culture"" ""video essays"" commentary ""benjamin mcevoy"" ""jared henderson"" ""lady of the library"" ""cinzia dubois"" ""great books"" ""lifelong learning"" polymath ""lifelong learners"" ""self improvement"" ""personal development"" ""creative living"" ""creative life"" autodidact ""renaissance mind"" ""intentional living"" intellectual",2025-12-25T07:32:13.095905,education
UCK8sQmJBp8GCxrOtXWBpyEA,Google,"See the moments that defined 2025. Year in Search is here ↓
",@google,Unknown,2005-09-18T22:37:10Z,13800000,5744289120,2523,False,"Google Technology Science Android ""Google app"" ""Google Doodles"" ""Google Gemini"" ""Gemini AI"" ""Google AI"" Google Android ""Google Chrome"" ""Google Search"" ""Google AI"" YouTube ""Google Play Store"" AI ""Artificial Intelligence"" Tech Technology Innovation ""Machine Learning"" ""Quantum Computing"" ""Google I/O"" ""Made by Google"" ""Google Doodle"" ""Team Google"" Explained How-to Tutorial ""Google Tips"" ""Tech Tips"" ""Google Help"" ""Google products"" ""Google updates"" NotebookLM NanoBanana Veo ""Gen AI"" Pixel unboxing",2025-12-25T07:32:13.707883,education
UCNIwyVMzpPsO8Ong4IBeaQw,FASH,"Hi guys 👀

ad - fash@adisom.net  с:

",@fash,US,2022-06-08T20:17:36.203441Z,15300000,6605640045,1122,False,"""Poppy play time 2"" ""Poppy playtime"" ""Poppy playtime chapter 2 animation"" ""Poppy Playtime Animation"" ""Kissy Missy"" ""Huggy Wuggy"" ""Mommy long legs"" ""Player Poppy playtime"" ""Mommy long legs death"" ""im not monster"" fash ""FASH animation"" ""tie animation"" GHS",2025-12-25T07:32:14.356451,education
UCAuUUnT6oDeKwE6v1NGQxug,TED,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",@ted,US,2006-12-06T23:27:08Z,27000000,3082688820,5425,False,"TED talks ideas worth spreading technology entertainment design ""TED Conferences"" ""TED Talks"" ""TED talks"" ""ted talks"" ted ""TED Talk"" ""TED talk"" ""ted talk"" science ""climate change"" health business education arts politics ""social issues"" ""social change"" psychology ""personal growth"" ""mental health"" relationships work collaboration innovation future ""the future"" activism humanity society community ""artificial intelligence"" astronomy knowledge truth storytelling ""spoken word"" music performance poetry",2025-12-25T07:32:15.176934,education
UC5QESDRf1F0v1Ig8KHpCVCQ,Peakzmotivation,"Join our FREE Newsletter👇🚀

What You’ll See on Our Channel:

• Inspiring Speeches 🙌
• Clips That Show What You Can Achieve in Life🔥
• Videos to Help You Grow 📈
• Feel-Good Stories 🏆
• And Lots More 👀

Hit subscribe and start getting better every day! 🏆

Contact me:
For copyright issues, credits, inquiries, or removal requests, feel free to reach out at: peakzmotivation@gmail.com

Content Usage:
We use clips from other creators and turn them into something new by adding things like voiceovers, b-",@peakzmotivation,DE,2023-03-30T17:30:54.169381Z,2380000,3781334325,320,False,motivation hopecore discipline success quotes inspirational,2025-12-25T07:32:15.784811,education
